,open,high,low,close,volume,close_change,return,previous_return,close_executed,close_executed_fixed,close_executed_differential,investment_value,investment_return_dollar,investment_return, investment_return_fixed ,crypto_fees,investment_return_adjusted
2024-06-03 22:45:00+00:00,69078.885,69078.885,69078.885,69078.885,0,61.25999999999476,0.000887599,0.002031499,69078.885,69078.885,0,1648,0,0, -   ,0.0015, (0.0015)
2024-06-03 23:00:00+00:00,69044.08,69045.12545454546,69044.08,69045.12545454546,0,-33.75954545,-0.00048871,0.000887599,0,0,0,1647,0,-0.000606796, (0.00061), ,   
2024-06-03 23:15:00+00:00,68938.75,68938.75,68921.0725,68921.0725,0,-124.0529545,-0.001796694,-0.00048871,-68921.0725,-68921.0725,-157,1644,-3,-0.001821494, (0.00182),0.0025, (0.0043)
2024-06-03 23:30:00+00:00,68910.626,68913.83225,68905.52675,68908.61175,0,-12.46075,-0.000180797,-0.001796694,0,0,0,1644,0,0, -   , ,   
2024-06-03 23:45:00+00:00,68776.995,68776.995,68776.995,68776.995,0,-131.61675,-0.001910019,-0.000180797,0,0,0,1644,0,0, -   , ,   
2024-06-04 00:00:00+00:00,68826.00763,68840.915,68826.00763,68840.915,0,63.919999999998254,0.000929381,-0.001910019,0,0,0,1644,0,0, -   , ,   
2024-06-04 00:15:00+00:00,68863.293,68879.9735,68863.293,68879.9735,0,39.058499999999185,0.000567373,0.000929381,68879.9735,68879.9735,0,1644,0,0, -   ,0.0015, (0.0015)
2024-06-04 00:30:00+00:00,68772.6345,68772.6345,68768,68768,0,-111.9735,-0.001625632,0.000567373,0,0,0,1641,0,-0.001824818, (0.00182), ,   
2024-06-04 00:45:00+00:00,69023.35407142856,69023.35407142856,69022.16314285714,69022.16314285714,0,254.1631428571418,0.003695951,-0.001625632,0,0,0,1647,0,0.003656307, 0.00366 , ,   
2024-06-04 01:00:00+00:00,68970.65533333333,68970.65533333333,68970.65533333333,68970.65533333333,0,-51.50780952,-0.00074625,0.003695951,0,0,0,1646,0,-0.000607165, (0.00061), ,   
2024-06-04 01:15:00+00:00,69081.5606,69081.5606,69070.5508,69070.5508,0,99.89546666666865,0.001448376,-0.00074625,0,0,0,1649,0,0.0018226, 0.00182 , ,   
2024-06-04 01:30:00+00:00,69039,69039,68990.987,68990.987,0.000704702,-79.5638,-0.001151921,0.001448376,0,0,0,1647,0,-0.001212856, (0.00121), ,   
2024-06-04 01:45:00+00:00,69061.015,69061.015,69061.015,69061.015,0,70.028,0.001015031,-0.001151921,0,0,0,1648,0,0.000607165, 0.00061 , ,   
2024-06-04 02:00:00+00:00,69173.7535,69173.7535,69173.7535,69173.7535,0,112.73850000000675,0.001632448,0.001015031,0,0,0,1651,0,0.001820388, 0.00182 , ,   
2024-06-04 02:15:00+00:00,69250.495,69250.495,69250.495,69250.495,0,76.74149999998917,0.001109402,0.001632448,0,0,0,1653,0,0.001211387, 0.00121 , ,   
2024-06-04 02:30:00+00:00,69208.55266666667,69208.77833333334,69195.17266666667,69205.90400000001,0.016962599666666665,-44.591,-0.000643909,0.001109402,0,0,0,1652,0,-0.000604961, (0.00060), ,   
2024-06-04 02:45:00+00:00,69122,69122,69106.625,69106.625,0,-99.279,-0.001434545,-0.000643909,-69106.625,-69106.625,226,1649,5,-0.001815981, (0.00182),0.0025, (0.0043)
2024-06-04 03:00:00+00:00,69124.87150000001,69124.87150000001,69124.87150000001,69124.87150000001,0,18.246500000008382,0.000264034,-0.001434545,0,0,0,1649,0,0, -   , ,   
2024-06-04 03:15:00+00:00,69272.5355,69272.5355,69272.5355,69272.5355,0,147.66399999998976,0.002136192,0.000264034,69272.5355,69272.5355,0,1649,0,0, -   ,0.0015, (0.0015)
2024-06-04 03:30:00+00:00,69176.015,69176.015,69176.015,69176.015,0,-96.5205,-0.001393344,0.002136192,0,0,0,1647,0,-0.001212856, (0.00121), ,   
2024-06-04 03:45:00+00:00,69213.1055,69213.1055,69213.1055,69213.1055,0,37.090500000005704,0.000536176,-0.001393344,0,0,0,1648,0,0.000607165, 0.00061 , ,   
2024-06-04 04:00:00+00:00,69134.636,69134.636,69134.636,69134.636,0,-78.4695,-0.001133738,0.000536176,0,0,0,1646,0,-0.001213592, (0.00121), ,   
2024-06-04 04:15:00+00:00,69232.147,69232.147,69225.7205,69225.7205,0,91.0845,0.001317494,-0.001133738,0,0,0,1648,0,0.001215067, 0.00122 , ,   
2024-06-04 04:30:00+00:00,69228.05,69228.05,69228.05,69228.05,0,2.3295000000071013,3.365078735440008e-05,0.001317494,0,0,0,1648,0,0, -   , ,   
2024-06-04 04:45:00+00:00,69118.153,69118.153,69118.153,69118.153,0,-109.897,-0.001587463,3.365078735440008e-05,0,0,0,1646,0,-0.001213592, (0.00121), ,   
2024-06-04 05:00:00+00:00,69033.98866666667,69033.98866666667,69033.98866666667,69033.98866666667,0,-84.16433333,-0.001217688,-0.001587463,-69033.98867,-69033.98867,-238,1644,-5,-0.001215067, (0.00122),0.0025, (0.0037)
2024-06-04 05:15:00+00:00,69102.7,69102.7,69101.29,69101.29,0,67.30133333332196,0.000974901,-0.001217688,0,0,0,1644,0,0, -   , ,   
2024-06-04 05:30:00+00:00,69060.35,69060.35,69060.35,69060.35,0,-40.94,-0.000592464,0.000974901,0,0,0,1644,0,0, -   , ,   
2024-06-04 05:45:00+00:00,69023.5825,69023.5825,69007.98,69007.98,0,-52.37,-0.000758322,-0.000592464,0,0,0,1644,0,0, -   , ,   
2024-06-04 06:00:00+00:00,68908.17483333334,68908.17483333334,68898.33166666667,68898.33166666667,0,-109.6483333,-0.001588923,-0.000758322,0,0,0,1644,0,0, -   , ,   
2024-06-04 06:15:00+00:00,68856.78675,68856.78675,68856.78675,68856.78675,0,-41.54491667,-0.000602989,-0.001588923,0,0,0,1644,0,0, -   , ,   
2024-06-04 06:30:00+00:00,68949.75075,68949.75075,68949.75075,68949.75075,0,92.96400000000722,0.001350107,-0.000602989,0,0,0,1644,0,0, -   , ,   
2024-06-04 06:45:00+00:00,68885.65,68885.65,68885.65,68885.65,0,-64.10075,-0.000929673,0.001350107,0,0,0,1644,0,0, -   , ,   
2024-06-04 07:00:00+00:00,68932.48958333333,68938.23166666667,68905.80041666667,68905.80041666667,0,20.150416666670935,0.00029252,-0.000929673,0,0,0,1644,0,0, -   , ,   
2024-06-04 07:15:00+00:00,69037.1515,69037.1515,69037.1515,69037.1515,0,131.3510833333421,0.001906241,0.00029252,69037.1515,69037.1515,0,1644,0,0, -   ,0.0015, (0.0015)
2024-06-04 07:30:00+00:00,68973.3185,68989.25771428572,68973.3185,68973.82679,0.001208946,-63.32471429,-0.000917256,0.001906241,0,0,0,1642,0,-0.001216545, (0.00122), ,   
2024-06-04 07:45:00+00:00,69016.23775,69016.23775,69016.23775,69016.23775,0,42.41096428570745,0.000614885,-0.000917256,0,0,0,1643,0,0.000609013, 0.00061 , ,   
2024-06-04 08:00:00+00:00,69034.1593,69034.1593,69022.2371,69022.2371,0,5.9993499999982305,8.692664502696346e-05,0.000614885,0,0,0,1643,0,0, -   , ,   
2024-06-04 08:15:00+00:00,69101.6445,69124.57,69101.6445,69124.57,0,102.33290000000852,0.001482608,8.692664502696346e-05,0,0,0,1646,0,0.001825928, 0.00183 , ,   
2024-06-04 08:30:00+00:00,69081.58419,69081.58419,69081.58419,69081.58419,0,-42.9858125,-0.00062186,0.001482608,0,0,0,1645,0,-0.000607533, (0.00061), ,   
2024-06-04 08:45:00+00:00,69064.655,69064.655,69064.655,69064.655,0,-16.9291875,-0.000245061,-0.00062186,-69064.655,-69064.655,27,1644,0,-0.000607903, (0.00061),0.0025, (0.0031)
2024-06-04 09:00:00+00:00,68788.5475,68788.5475,68788.5475,68788.5475,0,-276.1075,-0.003997812,-0.000245061,0,0,0,1644,0,0, -   , ,   
2024-06-04 09:15:00+00:00,68753.805,68753.805,68753.805,68753.805,0,-34.7425,-0.000505062,-0.003997812,0,0,0,1644,0,0, -   , ,   
2024-06-04 09:30:00+00:00,68700.125,68700.125,68700.125,68700.125,0,-53.68,-0.000780757,-0.000505062,0,0,0,1644,0,0, -   , ,   
2024-06-04 09:45:00+00:00,68693.6,68752.99,68693.6,68735.295,0,35.169999999998254,0.000511935,-0.000780757,0,0,0,1644,0,0, -   , ,   
2024-06-04 10:00:00+00:00,68720.298,68720.298,68720.298,68720.298,0,-14.997,-0.000218185,0.000511935,0,0,0,1644,0,0, -   , ,   
2024-06-04 10:15:00+00:00,68825.515,68825.515,68825.515,68825.515,0,105.21700000000419,0.001531091,-0.000218185,0,0,0,1644,0,0, -   , ,   
2024-06-04 10:30:00+00:00,68827.546,68827.546,68827.546,68827.546,0,2.0310000000026776,2.9509405051308946e-05,0.001531091,68827.546,68827.546,0,1644,0,0, -   ,0.0015, (0.0015)
2024-06-04 10:45:00+00:00,68919.68,68934.728,68919.68,68934.728,0,107.1820000000007,0.001557254,2.9509405051308946e-05,0,0,0,1647,0,0.001824818, 0.00182 , ,   
2024-06-04 11:00:00+00:00,68911.6465,68911.6465,68911.6465,68911.6465,0,-23.0815,-0.000334831,0.001557254,0,0,0,1646,0,-0.000607165, (0.00061), ,   
2024-06-04 11:15:00+00:00,68843.5835,68843.5835,68843.5835,68843.5835,0,-68.063,-0.000987685,-0.000334831,-68843.5835,-68843.5835,16,1645,0,-0.000607533, (0.00061),0.0025, (0.0031)
2024-06-04 11:30:00+00:00,68948.5555,68948.5555,68948.5555,68948.5555,0,104.97200000000885,0.00152479,-0.000987685,0,0,0,1645,0,0, -   , ,   
2024-06-04 11:45:00+00:00,68888.67156,68892.65938,68875.90994,68879.89775,0,-68.65775,-0.000995782,0.00152479,0,0,0,1645,0,0, -   , ,   
2024-06-04 12:00:00+00:00,68963.77433333333,68967.76716666667,68963.77433333333,68967.76716666667,0,87.86941666666826,0.00127569,-0.000995782,0,0,0,1645,0,0, -   , ,   
2024-06-04 12:15:00+00:00,68932.16,68932.16,68932.16,68932.16,0,-35.60716667,-0.000516287,0.00127569,0,0,0,1645,0,0, -   , ,   
2024-06-04 12:30:00+00:00,69057.32733333333,69057.32733333333,69057.32733333333,69057.32733333333,0,125.16733333333104,0.001815805,-0.000516287,0,0,0,1645,0,0, -   , ,   
2024-06-04 12:45:00+00:00,69016.1985,69016.1985,69016.1985,69016.1985,0,-41.12883333,-0.000595575,0.001815805,0,0,0,1645,0,0, -   , ,   
2024-06-04 13:00:00+00:00,68964.065,68964.065,68964.065,68964.065,0,-52.1335,-0.000755381,-0.000595575,0,0,0,1645,0,0, -   , ,   
2024-06-04 13:15:00+00:00,69208.96,69231.225,69208.96,69231.225,0,267.1600000000035,0.003873902,-0.000755381,0,0,0,1645,0,0, -   , ,   
2024-06-04 13:30:00+00:00,69481.9315,69481.9315,69481.9315,69481.9315,0,250.70650000000023,0.003621292,0.003873902,69481.9315,69481.9315,0,1645,0,0, -   ,0.0015, (0.0015)
2024-06-04 13:45:00+00:00,69612.6,69612.6,69612.6,69612.6,0,130.66849999999977,0.001880611,0.003621292,0,0,0,1648,0,0.001823708, 0.00182 , ,   
2024-06-04 14:00:00+00:00,69624.25,69741.8065,69618.3515,69741.8065,0,129.20650000000023,0.001856079,0.001880611,0,0,0,1651,0,0.001820388, 0.00182 , ,   
2024-06-04 14:15:00+00:00,69856.843,69856.843,69856.843,69856.843,0,115.03649999998743,0.001649463,0.001856079,0,0,0,1654,0,0.001817081, 0.00182 , ,   
2024-06-04 14:30:00+00:00,69709.9,69709.9,69680.261,69680.261,0,-176.582,-0.00252777,0.001649463,0,0,0,1650,0,-0.00241838, (0.00242), ,   
2024-06-04 14:45:00+00:00,69626.965,69626.965,69575.465,69623.2635,0,-56.9975,-0.000817986,-0.00252777,-69623.2635,-69623.2635,141,1648,3,-0.001212121, (0.00121),0.0025, (0.0037)
2024-06-04 15:00:00+00:00,69649.73666666666,69650.45300000001,69643.96666666667,69643.96666666667,0.000698313,20.703166666673496,0.00029736,-0.000817986,0,0,0,1648,0,0, -   , ,   
2024-06-04 15:15:00+00:00,69795.0365,69795.0365,69795.0365,69795.0365,0,151.06983333332755,0.002169173,0.00029736,69795.0365,69795.0365,0,1648,0,0, -   ,0.0015, (0.0015)
2024-06-04 15:30:00+00:00,70037.409,70037.409,69984.635,69984.635,0.011,189.59849999999278,0.002716504,0.002169173,0,0,0,1653,0,0.003033981, 0.00303 , ,   
2024-06-04 15:45:00+00:00,70197.0395,70197.0395,70197.0395,70197.0395,0,212.4045000000042,0.003035016,0.002716504,0,0,0,1658,0,0.003024803, 0.00302 , ,   
2024-06-04 16:00:00+00:00,70506.00994080599,70570.86797071775,70492.31794,70554.21622071775,0.010335936,357.17672071774723,0.005088202,0.003035016,0,0,0,1666,0,0.00482509, 0.00483 , ,   
2024-06-04 16:15:00+00:00,70587.7205,70600.86146,70587.7205,70600.86146,0,46.64524024,0.000661126,0.005088202,0,0,0,1667,0,0.00060024, 0.00060 , ,   
2024-06-04 16:30:00+00:00,70918.108,70918.108,70870.8865,70870.8865,0.017464634,270.02503904298646,0.003824671,0.000661126,0,0,0,1674,0,0.00419916, 0.00420 , ,   
2024-06-04 16:45:00+00:00,70978.3125,70978.3125,70881.6195,70908.18483333333,0.019357538666666667,37.29833333333954,0.000526286,0.003824671,0,0,0,1674,0,0, -   , ,   
2024-06-04 17:00:00+00:00,70873.2875,70873.2875,70826.995,70826.995,0,-81.18983333,-0.001144999,0.000526286,0,0,0,1673,0,-0.000597372, (0.00060), ,   
2024-06-04 17:15:00+00:00,70642.5215,70642.5215,70617.3,70617.3,0,-209.695,-0.002960665,-0.001144999,-70617.3,-70617.3,822,1668,19,-0.002988643, (0.00299),0.0025, (0.0055)
2024-06-04 17:30:00+00:00,70554.065,70556.293,70522.36,70556.293,0.002897418,-61.007,-0.00086391,-0.002960665,0,0,0,1668,0,0, -   , ,   
2024-06-04 17:45:00+00:00,70453.17,70457.992,70422.19,70445.175,0.0007,-111.118,-0.001574884,-0.00086391,0,0,0,1668,0,0, -   , ,   
2024-06-04 18:00:00+00:00,70645.291,70645.291,70631.2975,70631.2975,0,186.12249999999767,0.00264209,-0.001574884,0,0,0,1668,0,0, -   , ,   
2024-06-04 18:15:00+00:00,70775,70839.585,70775,70839.585,0.057,208.28750000000582,0.002948941,0.00264209,70839.585,70839.585,0,1668,0,0, -   ,0.0015, (0.0015)
2024-06-04 18:30:00+00:00,70970.445,70970.445,70915.4665,70915.4665,0,75.88149999998859,0.001071174,0.002948941,0,0,0,1669,0,0.00059952, 0.00060 , ,   
2024-06-04 18:45:00+00:00,70924.9515,70928.34,70924.9515,70928.34,0,12.873500000001513,0.000181533,0.001071174,0,0,0,1670,0,0.000599161, 0.00060 , ,   
2024-06-04 19:00:00+00:00,70707.4995,70707.4995,70707.4995,70707.4995,0,-220.8405,-0.003113572,0.000181533,0,0,0,1664,0,-0.003592814, (0.00359), ,   
2024-06-04 19:15:00+00:00,70576.11316666666,70576.11316666666,70576.11316666666,70576.11316666666,0,-131.3863333,-0.001858167,-0.003113572,-70576.11317,-70576.11317,-263,1661,-6,-0.001802885, (0.00180),0.0025, (0.0043)
2024-06-04 19:30:00+00:00,70513.473,70513.473,70474.139,70474.139,0.004597594,-101.9741667,-0.001444882,-0.001858167,0,0,0,1661,0,0, -   , ,   
2024-06-04 19:45:00+00:00,70325.2685,70363.07,70324.3735,70363.07,0,-111.069,-0.001576025,-0.001444882,0,0,0,1661,0,0, -   , ,   
2024-06-04 20:00:00+00:00,70420.378,70420.378,70393.33249999999,70393.33249999999,0,30.262499999982538,0.000430091,-0.001576025,0,0,0,1661,0,0, -   , ,   
2024-06-04 20:15:00+00:00,70304.4365,70306.785,70303.5225,70306.785,0,-86.5475,-0.001229484,0.000430091,0,0,0,1661,0,0, -   , ,   
2024-06-04 20:30:00+00:00,70264.38530000001,70264.38530000001,70264.38530000001,70264.38530000001,0,-42.3997,-0.000603067,-0.001229484,0,0,0,1661,0,0, -   , ,   
2024-06-04 20:45:00+00:00,70359.26,70375.06333333332,70359.26,70375.06333333332,0,110.6780333333154,0.001575165,-0.000603067,0,0,0,1661,0,0, -   , ,   
2024-06-04 21:00:00+00:00,70388.266,70388.266,70388.266,70388.266,0,13.202666666678851,0.000187604,0.001575165,70388.266,70388.266,0,1661,0,0, -   ,0.0015, (0.0015)
2024-06-04 21:15:00+00:00,70416.145,70428.797,70405.0835,70428.797,0,40.53100000000268,0.00057582,0.000187604,0,0,0,1662,0,0.000602047, 0.00060 , ,   
2024-06-04 21:30:00+00:00,70488.366,70505.3185,70488.366,70505.3185,0,76.52149999998801,0.001086509,0.00057582,0,0,0,1664,0,0.001203369, 0.00120 , ,   
2024-06-04 21:45:00+00:00,70461.55225000001,70483.06450000001,70447.40974999999,70482.4,0.002344125,-22.9185,-0.000325061,0.001086509,0,0,0,1664,0,0, -   , ,   
2024-06-04 22:00:00+00:00,70647.03,70660.0475,70642.6415,70646.015,0,163.61500000000524,0.00232136,-0.000325061,0,0,0,1667,0,0.001802885, 0.00180 , ,   
2024-06-04 22:15:00+00:00,70758.429,70758.429,70737.062,70737.062,0,91.04700000000594,0.001288778,0.00232136,0,0,0,1670,0,0.00179964, 0.00180 , ,   
2024-06-04 22:30:00+00:00,70651.215,70651.215,70651.215,70651.215,0,-85.847,-0.001213607,0.001288778,0,0,0,1668,0,-0.001197605, (0.00120), ,   
2024-06-04 22:45:00+00:00,70547.885,70581.411,70547.885,70551.195,0,-100.02,-0.001415687,-0.001213607,-70551.195,-70551.195,162,1665,3,-0.001798561, (0.00180),0.0025, (0.0043)
2024-06-04 23:00:00+00:00,70565.80666666667,70565.80666666667,70565.80666666667,70565.80666666667,0,14.61166666666395,0.000207107,-0.001415687,0,0,0,1665,0,0, -   , ,   
2024-06-04 23:15:00+00:00,70559.445,70559.445,70555.28,70555.28,0,-10.52666667,-0.000149175,0.000207107,0,0,0,1665,0,0, -   , ,   
2024-06-04 23:30:00+00:00,70476.7875,70476.7875,70451.69,70454.18775,0.0002,-101.09225,-0.001432809,-0.000149175,0,0,0,1665,0,0, -   , ,   
2024-06-04 23:45:00+00:00,70568.817,70573.511,70560.92675,70567.35625000001,0,113.16850000001432,0.001606271,-0.001432809,0,0,0,1665,0,0, -   , ,   
2024-06-05 00:00:00+00:00,70592.885,70592.885,70592.885,70592.885,0,25.52874999998312,0.000361764,0.001606271,70592.885,70592.885,0,1665,0,0, -   ,0.0015, (0.0015)
2024-06-05 00:15:00+00:00,70486.219,70486.219,70470.633,70480.4955,0,-112.3895,-0.00159208,0.000361764,0,0,0,1663,0,-0.001201201, (0.00120), ,   
2024-06-05 00:30:00+00:00,70648.445,70648.445,70598.82,70598.82,0,118.32450000000244,0.001678826,-0.00159208,0,0,0,1665,0,0.001202646, 0.00120 , ,   
2024-06-05 00:45:00+00:00,70702.9345,70702.9345,70702.9345,70702.9345,0,104.11449999999604,0.001474734,0.001678826,0,0,0,1668,0,0.001801802, 0.00180 , ,   
2024-06-05 01:00:00+00:00,70820.23842857144,70820.23842857144,70820.23842857144,70820.23842857144,0,117.30392857143306,0.00165911,0.001474734,0,0,0,1671,0,0.001798561, 0.00180 , ,   
2024-06-05 01:15:00+00:00,70689.5785,70689.5785,70689.5785,70689.5785,0,-130.6599286,-0.001844952,0.00165911,0,0,0,1668,0,-0.001795332, (0.00180), ,   
2024-06-05 01:30:00+00:00,71006.42499999999,71006.42499999999,70975.3875,70975.3875,0,285.80899999999383,0.004043156,-0.001844952,0,0,0,1674,0,0.003597122, 0.00360 , ,   
2024-06-05 01:45:00+00:00,71036.954,71036.954,71012.5935,71012.5935,0,37.20600000000559,0.00052421,0.004043156,0,0,0,1675,0,0.000597372, 0.00060 , ,   
2024-06-05 02:00:00+00:00,70969.613,70969.613,70969.613,70969.613,0,-42.9805,-0.000605252,0.00052421,0,0,0,1674,0,-0.000597015, (0.00060), ,   
2024-06-05 02:15:00+00:00,70786.594,70813.38983333333,70786.594,70813.38983333333,0,-156.2231667,-0.002201268,-0.000605252,-70813.38983,-70813.38983,220,1670,5,-0.002389486, (0.00239),0.0025, (0.0049)
2024-06-05 02:30:00+00:00,70976.5625,70999.025,70976.5625,70992.9235,0,179.5336666666699,0.002535307,-0.002201268,0,0,0,1670,0,0, -   , ,   
2024-06-05 02:45:00+00:00,70945.5355,70945.5355,70860.6805,70860.6805,0,-132.243,-0.001862763,0.002535307,0,0,0,1670,0,0, -   , ,   
2024-06-05 03:00:00+00:00,70839.245,70839.245,70839.245,70839.245,0,-21.4355,-0.000302502,-0.001862763,0,0,0,1670,0,0, -   , ,   
2024-06-05 03:15:00+00:00,70851.783,70851.783,70851.783,70851.783,0,12.538000000000466,0.000176992,-0.000302502,0,0,0,1670,0,0, -   , ,   
2024-06-05 03:30:00+00:00,70872.675,70882.80050000001,70863.60125,70882.80050000001,0.008922257,31.017500000016298,0.00043778,0.000176992,70882.80050000001,70882.8005,0,1670,0,0, -   ,0.0015, (0.0015)
2024-06-05 03:45:00+00:00,70840.59999999999,70883.8489,70840.59999999999,70883.8489,0.017377010400000004,1.0483999999851221,1.479061200448939e-05,0.00043778,0,0,0,1670,0,0, -   , ,   
2024-06-05 04:00:00+00:00,70938.17321,70938.17321,70938.17321,70938.17321,0,54.32431428570999,0.000766385,1.479061200448939e-05,0,0,0,1672,0,0.001197605, 0.00120 , ,   
2024-06-05 04:15:00+00:00,70991.337,70991.337,70991.337,70991.337,0,53.16378571429232,0.000749438,0.000766385,0,0,0,1673,0,0.000598086, 0.00060 , ,   
2024-06-05 04:30:00+00:00,71047.675,71048.2875,71047.125,71048.0105,0,56.673500000004424,0.000798316,0.000749438,0,0,0,1674,0,0.000597729, 0.00060 , ,   
2024-06-05 04:45:00+00:00,71218.6735,71218.6735,71218.6735,71218.6735,0,170.66300000000047,0.00240208,0.000798316,0,0,0,1678,0,0.002389486, 0.00239 , ,   
2024-06-05 05:00:00+00:00,71160.05558333333,71161.10575,71160.05558333333,71160.14016666666,0,-58.53333333,-0.000821882,0.00240208,0,0,0,1677,0,-0.000595948, (0.00060), ,   
2024-06-05 05:15:00+00:00,70969.88385,70981.60185,70967.3181,70967.3181,0.000205518,-192.8220667,-0.002709692,-0.000821882,-70967.3181,-70967.3181,84,1672,1,-0.002981515, (0.00298),0.0025, (0.0055)
2024-06-05 05:30:00+00:00,71023.87066666667,71023.87066666667,71023.87066666667,71023.87066666667,0,56.55256666666537,0.000796882,-0.002709692,0,0,0,1672,0,0, -   , ,   
2024-06-05 05:45:00+00:00,70911.98928571428,70920.79957142856,70911.98928571428,70920.79957142856,0,-103.0710952,-0.001451218,0.000796882,0,0,0,1672,0,0, -   , ,   
2024-06-05 06:00:00+00:00,70940.3,70972.158,70940.3,70972.158,0.043360251,51.35842857143143,0.000724166,-0.001451218,0,0,0,1672,0,0, -   , ,   
2024-06-05 06:15:00+00:00,70883.434,70883.434,70883.434,70883.434,0,-88.724,-0.001250124,0.000724166,0,0,0,1672,0,0, -   , ,   
2024-06-05 06:30:00+00:00,70990.83116666666,70990.83116666666,70971.01316666666,70988.0995,0.005810805,104.6655000000028,0.001476586,-0.001250124,0,0,0,1672,0,0, -   , ,   
2024-06-05 06:45:00+00:00,71044.76766666667,71044.76766666667,71044.76766666667,71044.76766666667,0,56.668166666670004,0.000798277,0.001476586,71044.76766666667,71044.76767,0,1672,0,0, -   ,0.0015, (0.0015)
2024-06-05 07:00:00+00:00,71115.567,71115.567,71115.567,71115.567,0,70.79933333332883,0.000996545,0.000798277,0,0,0,1674,0,0.001196172, 0.00120 , ,   
2024-06-05 07:15:00+00:00,71154.33600000001,71154.33600000001,71154.33600000001,71154.33600000001,0,38.769000000014785,0.000545155,0.000996545,0,0,0,1675,0,0.000597372, 0.00060 , ,   
2024-06-05 07:30:00+00:00,71059.649,71059.649,71059.649,71059.649,0,-94.687,-0.001330727,0.000545155,0,0,0,1673,0,-0.00119403, (0.00119), ,   
2024-06-05 07:45:00+00:00,71277.55513333334,71277.55513333334,71277.55513333334,71277.55513333334,0,217.9061333333375,0.003066524,-0.001330727,0,0,0,1678,0,0.002988643, 0.00299 , ,   
2024-06-05 08:00:00+00:00,71232.474,71232.474,71232.474,71232.474,0,-45.08113333,-0.000632473,0.003066524,0,0,0,1677,0,-0.000595948, (0.00060), ,   
2024-06-05 08:15:00+00:00,71086.10077777778,71091.25227777778,71086.10077777778,71091.25227777778,0,-141.2217222,-0.001982547,-0.000632473,-71091.25228,-71091.25228,46,1674,1,-0.001788909, (0.00179),0.0025, (0.0043)
